,Audience Type,Fiscal Quarter,Fiscal Week Year,Country,BU,Audience Source,ID Provider,Audience Source Final,Impressions,Clicks,Spend,Net Rev,HVE
1342,1PD,2024-Q2,2024-W25,Spain,CSB,0,0,0,0.0,1.0,0.0,0.0,0.0
1343,1PD,2024-Q2,2024-W25,Sweden,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
1344,1PD,2024-Q2,2024-W25,Switzerland,CSB,0,0,0,29909.0,33.0,449.463621449,16208.024565853,0.0
1345,1PD,2024-Q2,2024-W25,United Kingdom,CSB,0,0,0,0.0,1.0,0.0,39606.532434827,0.0
1346,1PD,2024-Q2,2024-W25,United States,B2B,0,0,0,27728424.0,25255.0,224190.9656278816,8998501.6,85449.0
1347,1PD,2024-Q2,2024-W25,United States,B2B,AIQ CRM,AIQ CRM,AIQ CRM,1214785.0,534.0,2815.177377006,15089.42,761.0
1348,1PD,2024-Q2,2024-W25,United States,B2B,AIQ CRM,Neustar,AIQ CRM,0.0,0.0,0.0,0.0,0.0
1349,1PD,2024-Q2,2024-W25,United States,B2B,Liveramp,Liveramp,Liveramp,1.0,0.0,0.0,0.0,0.0
1350,1PD,2024-Q2,2024-W25,United States,CSB,0,0,0,19578492.0,37324.0,214131.08211801,1565990.53,0.0
1351,1PD,2024-Q2,2024-W25,United States,CSB,0,0,0,17584742.0,10032.0,53467.810122999,351900.97000000003,0.0
1352,1PD,2024-Q2,2024-W25,United States,CSB,AIQ CRM,AIQ CRM,AIQ CRM,250114.0,130.0,192.159999999,293.99,0.0
1353,1PD,2024-Q2,2024-W25,United States,CSB,Liveramp,LiveRamp,Liveramp,11.0,8.0,0.0,45.59,0.0
1354,1PD,2024-Q2,2024-W25,United States,CSB,Liveramp,Liveramp,Liveramp,2668693.0,2292.0,7358.810485009,69088.52,0.0
1355,1PD,2024-Q2,2024-W26,Australia,B2B,0,0,0,113728.0,176.0,855.90297,11818.428,2130.0
1356,1PD,2024-Q2,2024-W26,Australia,CSB,0,0,0,1.0,1.0,0.00223,0.0,0.0
1357,1PD,2024-Q2,2024-W26,Australia,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
1358,1PD,2024-Q2,2024-W26,Canada,B2B,0,0,0,25008642.0,4242.0,36177.971889036,382431.367,16962.0
1359,1PD,2024-Q2,2024-W26,Canada,CSB,0,0,0,4400263.0,3404.0,13016.4500416725,53631.82,0.0
1360,1PD,2024-Q2,2024-W26,Canada,CSB,0,0,0,6169054.0,2533.0,18130.213202153398,102584.37,0.0
1361,1PD,2024-Q2,2024-W26,Canada,CSB,Liveramp,Liveramp,Liveramp,600591.0,126.0,1189.1440229343,1049.99,0.0
1362,1PD,2024-Q2,2024-W26,France,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
1363,1PD,2024-Q2,2024-W26,Germany,CSB,0,0,0,195638.0,179.0,2153.776111785,137.734884,0.0
1364,1PD,2024-Q2,2024-W26,India,B2B,0,0,0,150198.0,397.0,518.416196,21399.202999999998,3584.0
1365,1PD,2024-Q2,2024-W26,India,CSB,0,0,0,0.0,0.0,0.0,9789.544620835,0.0
1366,1PD,2024-Q2,2024-W26,Japan,B2B,0,0,0,197918.0,252.0,1189.958567,986.661,7792.0
1367,1PD,2024-Q2,2024-W26,Japan,CSB,0,0,0,33311670.0,36172.0,3201.330706598,231737.393258435,0.0
1368,1PD,2024-Q2,2024-W26,Japan,CSB,0,0,0,83034782.0,299727.0,50720.038842052,1068713.907899731,0.0
1369,1PD,2024-Q2,2024-W26,Malaysia,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
1370,1PD,2024-Q2,2024-W26,Malaysia,CSB,0,0,0,1.0,0.0,0.0,0.0,0.0
1371,1PD,2024-Q2,2024-W26,Netherlands,CSB,0,0,0,163651.0,1306.0,1312.033015988,57016.618831241,0.0
1372,1PD,2024-Q2,2024-W26,Singapore,B2B,0,0,0,158133.0,359.0,1413.929385,449.023,1969.0
1373,1PD,2024-Q2,2024-W26,Singapore,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
1374,1PD,2024-Q2,2024-W26,Spain,CSB,0,0,0,0.0,2.0,0.0,0.0,0.0
1375,1PD,2024-Q2,2024-W26,Sweden,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
1376,1PD,2024-Q2,2024-W26,Switzerland,CSB,0,0,0,29680.0,30.0,451.985447135,94117.632586113,0.0
1377,1PD,2024-Q2,2024-W26,United Kingdom,CSB,0,0,0,0.0,0.0,0.0,14195.047808443,0.0
1378,1PD,2024-Q2,2024-W26,United States,B2B,0,0,0,25811432.0,18031.0,202949.0939517991,7584566.64,83335.0
1379,1PD,2024-Q2,2024-W26,United States,B2B,AIQ CRM,AIQ CRM,AIQ CRM,667687.0,500.0,1598.868766591,6239.61,644.0
1380,1PD,2024-Q2,2024-W26,United States,B2B,AIQ CRM,Neustar,AIQ CRM,0.0,0.0,0.0,0.0,0.0
1381,1PD,2024-Q2,2024-W26,United States,B2B,Liveramp,Liveramp,Liveramp,38.0,7.0,0.0,0.0,4.0
1382,1PD,2024-Q2,2024-W26,United States,CSB,0,0,0,23001432.0,35195.0,242108.024933047,1495764.66,0.0
1383,1PD,2024-Q2,2024-W26,United States,CSB,0,0,0,15094760.0,9853.0,49100.867625508,421176.68,0.0
1384,1PD,2024-Q2,2024-W26,United States,CSB,AIQ CRM,AIQ CRM,AIQ CRM,161950.0,118.0,0.0,10092.98,0.0
1385,1PD,2024-Q2,2024-W26,United States,CSB,Liveramp,LiveRamp,Liveramp,1.0,1.0,0.0,1514.63,0.0
1386,1PD,2024-Q2,2024-W26,United States,CSB,Liveramp,Liveramp,Liveramp,6097303.0,15937.0,17966.964871125,73592.85,0.0
1387,1PD,2024-Q3,2024-W27,Australia,B2B,0,0,0,180812.0,135.0,444.562443,43073.745,2280.0
1388,1PD,2024-Q3,2024-W27,Australia,CSB,0,0,0,1559834.0,281.0,3478.4298200000003,9974.868084,0.0
1389,1PD,2024-Q3,2024-W27,Australia,CSB,AIQ CRM,LiveRamp,AIQ CRM,0.0,0.0,0.0,0.0,0.0
1390,1PD,2024-Q3,2024-W27,Canada,B2B,0,0,0,14170983.0,2463.0,17471.9163624582,444695.703,17407.0
1391,1PD,2024-Q3,2024-W27,Canada,CSB,0,0,0,9264898.0,6677.0,37024.8563845953,199931.4,0.0
1392,1PD,2024-Q3,2024-W27,Canada,CSB,AIQ CRM,The Trade Desk,AIQ CRM,63078.0,0.0,513.4469417768,0.0,0.0
1393,1PD,2024-Q3,2024-W27,Canada,CSB,Liveramp,Liveramp,Liveramp,136364.0,20.0,326.0563745608,32.99,0.0
1394,1PD,2024-Q3,2024-W27,Canada,CSB,Liveramp,The Trade Desk,Liveramp,24842.0,0.0,229.8282125044,0.0,0.0
1395,1PD,2024-Q3,2024-W27,France,CSB,0,0,0,93465.0,90.0,633.454253734,437.760231,0.0
1396,1PD,2024-Q3,2024-W27,France,CSB,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,0.0
1397,1PD,2024-Q3,2024-W27,Germany,CSB,0,0,0,181701.0,161.0,1720.723378,5864.335170171,0.0
1398,1PD,2024-Q3,2024-W27,India,B2B,0,0,0,653071.0,385.0,149.540139,33918.935,4246.0
1399,1PD,2024-Q3,2024-W27,India,CSB,0,0,0,0.0,0.0,0.0,899.341480611,0.0
1400,1PD,2024-Q3,2024-W27,Japan,B2B,0,0,0,811.0,9.0,4.849777,0.0,5458.0
1401,1PD,2024-Q3,2024-W27,Japan,CSB,0,0,0,49727123.0,273359.0,68416.07840387001,1147064.232401452,0.0
1402,1PD,2024-Q3,2024-W27,Malaysia,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
1403,1PD,2024-Q3,2024-W27,Malaysia,CSB,0,0,0,141977.0,128.0,101.511888723,0.0,0.0
1404,1PD,2024-Q3,2024-W27,Netherlands,CSB,0,0,0,40841.0,502.0,330.62567676,16897.53837,0.0
1405,1PD,2024-Q3,2024-W27,Singapore,B2B,0,0,0,2632.0,13.0,22.374119,2945.172,859.0
1406,1PD,2024-Q3,2024-W27,Singapore,CSB,0,0,0,66269.0,85.0,276.115997767,253.392308269,0.0
1407,1PD,2024-Q3,2024-W27,Spain,CSB,0,0,0,21118.0,17.0,114.32107570100001,687.982194,0.0
1408,1PD,2024-Q3,2024-W27,Sweden,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
1409,1PD,2024-Q3,2024-W27,Switzerland,CSB,0,0,0,4122.0,1.0,33.694455902,37065.711250207,0.0
1410,1PD,2024-Q3,2024-W27,United Kingdom,CSB,0,0,0,111857.0,98.0,856.736525614,14402.44312,0.0
1411,1PD,2024-Q3,2024-W27,United Kingdom,CSB,0,LiveRamp,LiveRamp,0.0,0.0,0.0,0.0,0.0
1412,1PD,2024-Q3,2024-W27,United States,B2B,0,0,0,2961108.0,7819.0,37524.890003,5689199.95,60607.0
1413,1PD,2024-Q3,2024-W27,United States,B2B,AIQ CRM,AIQ CRM,AIQ CRM,1624191.0,4393.0,12653.825735998,11381.15,913.0
1414,1PD,2024-Q3,2024-W27,United States,B2B,AIQ CRM,Neustar,AIQ CRM,0.0,0.0,0.0,0.0,0.0
1415,1PD,2024-Q3,2024-W27,United States,B2B,Liveramp,Liveramp,Liveramp,1622654.0,519.0,2794.353565014,9556.74,609.0
1416,1PD,2024-Q3,2024-W27,United States,CSB,0,0,0,40697315.0,39468.0,317243.737795018,2119250.74,0.0
1417,1PD,2024-Q3,2024-W27,United States,CSB,AIQ CRM,AIQ CRM,AIQ CRM,2.0,0.0,0.0,1152.95,0.0
1418,1PD,2024-Q3,2024-W27,United States,CSB,Liveramp,LiveRamp,Liveramp,1337865.0,626.0,6429.041337389,2098.98,0.0
1419,1PD,2024-Q3,2024-W27,United States,CSB,Liveramp,Liveramp,Liveramp,2111647.0,6778.0,7122.585765719,51174.77,0.0
1420,1PD,2024-Q3,2024-W28,Australia,B2B,0,0,0,122257.0,392.0,1004.799294,18490.024,2702.0
1421,1PD,2024-Q3,2024-W28,Australia,CSB,0,0,0,1521074.0,253.0,3391.99502,10151.660141999999,0.0
1422,1PD,2024-Q3,2024-W28,Australia,CSB,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,0.0
1423,1PD,2024-Q3,2024-W28,Australia,CSB,AIQ CRM,LiveRamp,AIQ CRM,0.0,0.0,0.0,0.0,0.0
1424,1PD,2024-Q3,2024-W28,Australia,CSB,Lotame,Lotame,Lotame,0.0,0.0,0.0,0.0,0.0
1425,1PD,2024-Q3,2024-W28,Canada,B2B,0,0,0,8803016.0,1478.0,10797.550951212,430057.018,15934.0
1426,1PD,2024-Q3,2024-W28,Canada,CSB,0,0,0,10243315.0,8547.0,43554.5509721226,158934.24,0.0
1427,1PD,2024-Q3,2024-W28,Canada,CSB,AIQ CRM,The Trade Desk,AIQ CRM,77559.0,0.0,820.4000795482,0.0,0.0
1428,1PD,2024-Q3,2024-W28,Canada,CSB,Liveramp,Liveramp,Liveramp,138125.0,32.0,446.9853300956,1227.98,0.0
1429,1PD,2024-Q3,2024-W28,Canada,CSB,Liveramp,The Trade Desk,Liveramp,49829.0,0.0,501.0644092288,0.0,0.0
1430,1PD,2024-Q3,2024-W28,France,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
1431,1PD,2024-Q3,2024-W28,France,CSB,0,0,0,125944.0,119.0,911.5445693720001,5340.803568,0.0
1432,1PD,2024-Q3,2024-W28,France,CSB,AIQ CRM,AIQ CRM,AIQ CRM,11703.0,14.0,35.306656008,0.0,0.0
1433,1PD,2024-Q3,2024-W28,Germany,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
1434,1PD,2024-Q3,2024-W28,Germany,CSB,0,0,0,335168.0,356.0,3174.04096,35442.975981115,0.0
1435,1PD,2024-Q3,2024-W28,India,B2B,0,0,0,228138.0,3314.0,780.73256,0.0,5142.0
1436,1PD,2024-Q3,2024-W28,India,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
1437,1PD,2024-Q3,2024-W28,Japan,B2B,0,0,0,1720.0,9.0,11.332621,710.455,3260.0
1438,1PD,2024-Q3,2024-W28,Japan,CSB,0,0,0,42743463.0,215610.0,68724.34002560501,1002642.1288351,0.0
1439,1PD,2024-Q3,2024-W28,Malaysia,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
1440,1PD,2024-Q3,2024-W28,Malaysia,CSB,0,0,0,207240.0,175.0,121.809669984,1374.8358208949999,0.0
1441,1PD,2024-Q3,2024-W28,Netherlands,CSB,0,0,0,53599.0,536.0,500.746127203,16716.535791182,0.0
1442,1PD,2024-Q3,2024-W28,Singapore,B2B,0,0,0,29624.0,178.0,200.780238,0.0,845.0
1443,1PD,2024-Q3,2024-W28,Singapore,CSB,0,0,0,50447.0,67.0,248.142817216,3226.76,0.0
1444,1PD,2024-Q3,2024-W28,Spain,CSB,0,0,0,27803.0,34.0,181.380959238,1412.821746,0.0
1445,1PD,2024-Q3,2024-W28,Sweden,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
1446,1PD,2024-Q3,2024-W28,Switzerland,CSB,0,0,0,16282.0,9.0,133.26912222800001,19482.830859384,0.0
1447,1PD,2024-Q3,2024-W28,United Kingdom,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
1448,1PD,2024-Q3,2024-W28,United Kingdom,CSB,0,0,0,826767.0,553.0,3409.05939499,24331.167573649,0.0
1449,1PD,2024-Q3,2024-W28,United States,B2B,0,0,0,8350460.0,13606.0,124003.750002,3376099.126,47567.0
1450,1PD,2024-Q3,2024-W28,United States,B2B,AIQ CRM,AIQ CRM,AIQ CRM,3397405.0,8627.0,23795.771709,1411.02,1104.0
1451,1PD,2024-Q3,2024-W28,United States,B2B,Liveramp,Liveramp,Liveramp,2263113.0,727.0,4052.470195991,119983.86,1141.0
1452,1PD,2024-Q3,2024-W28,United States,CSB,0,0,0,48464949.0,45062.0,361890.966144001,1608771.88,0.0
1453,1PD,2024-Q3,2024-W28,United States,CSB,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,320.99,0.0
1454,1PD,2024-Q3,2024-W28,United States,CSB,Liveramp,LiveRamp,Liveramp,1919164.0,809.0,8209.057128858,9987.97,0.0
1455,1PD,2024-Q3,2024-W28,United States,CSB,Liveramp,Liveramp,Liveramp,2570480.0,2779.0,7349.731224383,59629.86,0.0
1456,1PD,2024-Q3,2024-W29,Australia,B2B,0,0,0,141849.0,390.0,1156.0785819999999,120585.855,2698.0
1457,1PD,2024-Q3,2024-W29,Australia,CSB,0,0,0,1524598.0,344.0,3399.85354,22497.173584206,0.0
1458,1PD,2024-Q3,2024-W29,Canada,B2B,0,0,0,6377295.0,1511.0,16634.6547726593,211654.668,15020.0
1459,1PD,2024-Q3,2024-W29,Canada,CSB,0,0,0,15200026.0,18964.0,59795.9973723627,132943.62,0.0
1460,1PD,2024-Q3,2024-W29,Canada,CSB,AIQ CRM,The Trade Desk,AIQ CRM,90879.0,59.0,1555.8777131791,0.0,0.0
1461,1PD,2024-Q3,2024-W29,Canada,CSB,Liveramp,Liveramp,Liveramp,115151.0,15.0,256.6384394712,1919.07,0.0
1462,1PD,2024-Q3,2024-W29,Canada,CSB,Liveramp,The Trade Desk,Liveramp,98837.0,59.0,1108.4146357137001,0.0,0.0
1463,1PD,2024-Q3,2024-W29,France,B2B,0,0,0,1.0,1.0,0.0,0.0,0.0
1464,1PD,2024-Q3,2024-W29,France,CSB,0,0,0,178796.0,133.0,1884.624734403,52.3728,0.0
1465,1PD,2024-Q3,2024-W29,France,CSB,AIQ CRM,AIQ CRM,AIQ CRM,33873.0,126.0,185.51296132000002,1404.79125,0.0
1466,1PD,2024-Q3,2024-W29,Germany,B2B,0,0,0,5.0,0.0,0.0,0.0,0.0
1467,1PD,2024-Q3,2024-W29,Germany,CSB,0,0,0,343047.0,264.0,3248.65509,104657.60278675599,0.0
1468,1PD,2024-Q3,2024-W29,India,B2B,0,0,0,333099.0,5179.0,1247.235142,23979.247,5591.0
1469,1PD,2024-Q3,2024-W29,India,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
1470,1PD,2024-Q3,2024-W29,Japan,B2B,0,0,0,10333.0,8.0,70.848798,11135.521999999999,3529.0
1471,1PD,2024-Q3,2024-W29,Japan,CSB,0,0,0,52683750.0,201759.0,72669.120862162,1451282.57351328,0.0
1472,1PD,2024-Q3,2024-W29,Malaysia,CSB,0,0,0,205375.0,161.0,118.735330618,0.0,0.0
1473,1PD,2024-Q3,2024-W29,Netherlands,CSB,0,0,0,97950.0,6127.0,860.8741670640001,35472.588435024,0.0
1474,1PD,2024-Q3,2024-W29,Singapore,B2B,0,0,0,49030.0,291.0,391.156385,226.006,1247.0
1475,1PD,2024-Q3,2024-W29,Singapore,CSB,0,0,0,55828.0,63.0,277.81918473,3697.151210735,0.0
1476,1PD,2024-Q3,2024-W29,Spain,CSB,0,0,0,43823.0,33.0,392.901489471,1417.284345,0.0
1477,1PD,2024-Q3,2024-W29,Sweden,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
1478,1PD,2024-Q3,2024-W29,Switzerland,CSB,0,0,0,15575.0,7.0,133.533250123,16930.915405405,0.0
1479,1PD,2024-Q3,2024-W29,United Kingdom,CSB,0,0,0,850708.0,516.0,3372.684904307,20801.205704546,0.0
1480,1PD,2024-Q3,2024-W29,United States,B2B,0,0,0,8892200.0,13349.0,145415.480007002,3792552.918,40604.0
1481,1PD,2024-Q3,2024-W29,United States,B2B,AIQ CRM,AIQ CRM,AIQ CRM,3254485.0,8359.0,24071.074970002,1734.82,1018.0
1482,1PD,2024-Q3,2024-W29,United States,B2B,Liveramp,Liveramp,Liveramp,2667436.0,811.0,4731.852726972,42165.83,1201.0
1483,1PD,2024-Q3,2024-W29,United States,CSB,0,0,0,50985406.0,50939.0,411733.693268017,1319801.1,0.0
1484,1PD,2024-Q3,2024-W29,United States,CSB,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,34.99,0.0
1485,1PD,2024-Q3,2024-W29,United States,CSB,Liveramp,LiveRamp,Liveramp,2208517.0,902.0,10039.560887007,6326.95,0.0
1486,1PD,2024-Q3,2024-W29,United States,CSB,Liveramp,Liveramp,Liveramp,2707656.0,3566.0,7610.149557252,43032.79,0.0
1487,1PD,2024-Q3,2024-W30,Australia,B2B,0,0,0,159237.0,320.0,1100.2713250000002,46633.21,2498.0
1488,1PD,2024-Q3,2024-W30,Australia,CSB,0,0,0,1413840.0,241.0,3152.8632,30770.356845054,0.0
1489,1PD,2024-Q3,2024-W30,Australia,CSB,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,0.0
1490,1PD,2024-Q3,2024-W30,Australia,CSB,AIQ CRM,LiveRamp,AIQ CRM,0.0,0.0,0.0,0.0,0.0
1491,1PD,2024-Q3,2024-W30,Australia,CSB,Lotame,LiveRamp,Lotame,0.0,0.0,0.0,0.0,0.0
1492,1PD,2024-Q3,2024-W30,Australia,CSB,Lotame,Lotame,Lotame,0.0,0.0,0.0,0.0,0.0
1493,1PD,2024-Q3,2024-W30,Canada,B2B,0,0,0,21707823.0,3058.0,30303.6473441185,186414.94700000001,15281.0
1494,1PD,2024-Q3,2024-W30,Canada,CSB,0,0,0,20833162.0,22663.0,71265.3881257369,197144.83,0.0
