,Unnamed: 0,Audience Type,Tactic,Media Buy Name,Campaign Name,Fiscal Quarter,Fiscal Week Year,Country,Display Funnel Mapped,Display Dell Vehicle Mapped,Display Business Unit Mapped,Display Site Name Mapped,Audience Type Name,Impressions,Clicks,Spend,Net Rev,HVE,BU,[Net_ROAS],Segment ID,Audience ID Exists,Dell Audience Name,MediaCom Audience Name,Audience Objective,Seed Information,Audience Composition,Audience Object-Audience Composition,Business Unit,Data Type,Audience Source,Data Provider,Attribute Category,Audience Category Reporting,Platform,Claravine ID,submission_name,submitter_name,created_date,Fiscal Week Quarter,Week Quarter,Permutive_flag,Audience Type Name v2,CTR,CPM,CPC
655865,655865,3PD,Others,DV360_DIGITAL-3PD RETARGET EXPOSED_HTML5 BANNER_728x90_DCPM_INTEL DCF_STD_FY24Q2_NA_UK STAN-C&E / STAN-CC_NA,2024_Q2_UK_ISG_BSP_DISPLAY_RETARGETING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W22,United Kingdom,Brand Seeker/Purchasers,Display,Infrastructure Solutions Group,Display & Video 360,DIGITAL-3PD RETARGET EXPOSED,9815.0,2.0,50.050168,0.0,116.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,False,DIGITAL-3PD RETARGET EXPOSED,0.020376974019358125,5.099354865002547,25.025084
655866,655866,3PD,Others,DV360_DIGITAL-3PD RETARGET EXPOSED_HTML5 BANNER_728x90_DCPM_INTEL DCF_STD_FY24Q2_NA_UK STAN-C&E / STAN-CC_NA,2024_Q2_UK_ISG_BSP_DISPLAY_RETARGETING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W23,United Kingdom,Brand Seeker/Purchasers,Display,Infrastructure Solutions Group,Display & Video 360,DIGITAL-3PD RETARGET EXPOSED,9294.0,3.0,45.384143,0.0,167.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,False,DIGITAL-3PD RETARGET EXPOSED,0.03227888960619754,4.883165805896278,15.128047666666667
655867,655867,3PD,Others,DV360_DIGITAL-3PD RETARGET EXPOSED_HTML5 BANNER_728x90_DCPM_INTEL DCF_STD_FY24Q2_NA_UK STAN-C&E / STAN-CC_NA,2024_Q2_UK_ISG_BSP_DISPLAY_RETARGETING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W24,United Kingdom,Brand Seeker/Purchasers,Display,Infrastructure Solutions Group,Display & Video 360,DIGITAL-3PD RETARGET EXPOSED,8830.0,1.0,43.98667,5369.61,161.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W11,11,False,DIGITAL-3PD RETARGET EXPOSED,0.011325028312570781,4.981502831257078,43.98667
655868,655868,3PD,Others,DV360_DIGITAL-3PD RETARGET EXPOSED_HTML5 BANNER_728x90_DCPM_INTEL DCF_STD_FY24Q2_NA_UK STAN-C&E / STAN-CC_NA,2024_Q2_UK_ISG_BSP_DISPLAY_RETARGETING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W25,United Kingdom,Brand Seeker/Purchasers,Display,Infrastructure Solutions Group,Display & Video 360,DIGITAL-3PD RETARGET EXPOSED,12494.0,8.0,89.371744,1726.189,120.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W12,12,False,DIGITAL-3PD RETARGET EXPOSED,0.06403073475268128,7.1531730430606695,11.171468
676247,676247,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-PREMIER-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W17,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,4174.0,2.0,12.473825667,0.0,1.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W04,4,False,KCT-3PD CONTEXTUAL,0.04791566842357451,2.9884584731672255,6.2369128335
676248,676248,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-PREMIER-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W18,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,34569.0,6.0,103.308020959,0.0,25.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,False,KCT-3PD CONTEXTUAL,0.017356591165495098,2.9884584731696027,17.218003493166666
676249,676249,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-PREMIER-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W19,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,31026.0,8.0,92.71991259,873.216,25.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,KCT-3PD CONTEXTUAL,0.02578482563011668,2.9884584732160127,11.58998907375
676250,676250,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-PREMIER-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W20,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,31808.0,5.0,95.056887115,2541.048,28.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,KCT-3PD CONTEXTUAL,0.015719315895372232,2.9884584731828467,19.011377423
676251,676251,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-PREMIER-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W21,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,31604.0,7.0,94.447241586,0.0,40.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,False,KCT-3PD CONTEXTUAL,0.022149095051259334,2.9884584731679533,13.492463083714286
676252,676252,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-PREMIER-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W22,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,33667.0,5.0,100.612431418,913.748,30.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,False,KCT-3PD CONTEXTUAL,0.014851338105563312,2.9884584732230373,20.1224862836
676253,676253,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-PREMIER-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W23,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,36982.0,6.0,110.519171256,1055.085,42.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,False,KCT-3PD CONTEXTUAL,0.016224109026012654,2.98845847320318,18.419861876000002
676254,676254,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-PREMIER-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W24,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,22354.0,3.0,66.80400071,18799.904,48.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W11,11,False,KCT-3PD CONTEXTUAL,0.013420416927619217,2.9884584732039006,22.268000236666666
676258,676258,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-SIGN-IN-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W17,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,3293.0,0.0,9.840993752,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W04,4,False,KCT-3PD CONTEXTUAL,0.0,2.9884584731248096,inf
676259,676259,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-SIGN-IN-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W18,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,34179.0,5.0,102.142522154,648.847,19.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,False,KCT-3PD CONTEXTUAL,0.014628865677755346,2.9884584731560317,20.4285044308
676260,676260,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-SIGN-IN-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W19,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,33744.0,5.0,100.84254272,0.0,20.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,KCT-3PD CONTEXTUAL,0.014817449027975344,2.988458473210052,20.168508543999998
676261,676261,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-SIGN-IN-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W20,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,34814.0,7.0,104.040193285,0.0,24.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,KCT-3PD CONTEXTUAL,0.020106853564657894,2.9884584731717125,14.862884755
676262,676262,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-SIGN-IN-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W21,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,34564.0,4.0,103.293078667,0.0,26.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,False,KCT-3PD CONTEXTUAL,0.01157273463719477,2.9884584731801875,25.82326966675
676263,676263,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-SIGN-IN-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W22,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,36313.0,6.0,108.519892537,214.666,14.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,False,KCT-3PD CONTEXTUAL,0.016523008289042494,2.9884584731914194,18.086648756166667
676264,676264,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-SIGN-IN-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W23,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,39956.0,3.0,119.406846754,0.0,25.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,False,KCT-3PD CONTEXTUAL,0.007508259084993494,2.9884584731704873,39.80228225133333
676265,676265,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_ABTEST-SIGN-IN-PAGE,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W24,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,24244.0,2.0,72.452187224,0.0,26.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W11,11,False,KCT-3PD CONTEXTUAL,0.008249463784853984,2.9884584731892425,36.226093612
676269,676269,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W15,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,2.0,0.0,0.005976916,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W02,2,False,KCT-3PD CONTEXTUAL,0.0,2.9884579999999996,inf
676270,676270,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W16,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,53443.0,16.0,159.712186182,919.791,27.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W03,3,False,KCT-3PD CONTEXTUAL,0.029938439084632226,2.9884584731770296,9.982011636375
676271,676271,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W17,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,79589.0,19.0,237.848421422,0.0,43.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W04,4,False,KCT-3PD CONTEXTUAL,0.023872645717373003,2.9884584731809674,12.518337969578948
676272,676272,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W18,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,23037.0,10.0,68.845117844,1758.559,30.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,False,KCT-3PD CONTEXTUAL,0.0434084299170899,2.9884584730650694,6.8845117844
676273,676273,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W19,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,84479.0,10.0,252.461983354,11452.882,47.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,KCT-3PD CONTEXTUAL,0.011837261331218409,2.9884584731590103,25.246198335400003
676274,676274,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W20,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,86540.0,12.0,258.62119627,4394.171,69.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,KCT-3PD CONTEXTUAL,0.013866420152530623,2.9884584731915877,21.551766355833333
676275,676275,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W21,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,87525.0,21.0,261.564827863,0.0,48.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,False,KCT-3PD CONTEXTUAL,0.023993144815766924,2.9884584731562414,12.45546799347619
676276,676276,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W22,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,96285.0,15.0,287.74372409,0.0,41.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,False,KCT-3PD CONTEXTUAL,0.015578750584203147,2.988458473178584,19.182914939333333
676277,676277,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W23,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,99914.0,20.0,298.588839891,1011.576,90.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,False,KCT-3PD CONTEXTUAL,0.02001721480473207,2.9884584731969497,14.92944199455
676278,676278,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W24,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,114126.0,22.0,341.060811709,989.124,84.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W11,11,False,KCT-3PD CONTEXTUAL,0.01927693952298337,2.9884584731700055,15.50276416859091
676279,676279,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_160x600_CPM_INTEL CCF_STD_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W25,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,177341.0,28.0,529.976214091,4960.655,138.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W12,12,False,KCT-3PD CONTEXTUAL,0.01578879108609966,2.9884584731731523,18.927721931821427
676343,676343,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_1x1_CPM_INTEL CCF_CT_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES-BB2303G0031-001-630560,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W15,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,18571.0,173.0,126.551341996,0.0,2.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W02,2,False,KCT-3PD CONTEXTUAL,0.9315599590759788,6.814460287329708,0.7315106473757226
676344,676344,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_1x1_CPM_INTEL CCF_CT_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES-BB2303G0031-001-630560,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W16,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,103038.0,649.0,702.148359086,0.0,47.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W03,3,False,KCT-3PD CONTEXTUAL,0.6298647101069509,6.8144602873308875,1.0818926950477659
676345,676345,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_1x1_CPM_INTEL CCF_CT_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES-BB2303G0031-001-630560,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W17,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,217300.0,1834.0,1480.782220437,0.0,95.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W04,4,False,KCT-3PD CONTEXTUAL,0.8439944776806257,6.8144602873308795,0.8074057908598691
676346,676346,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_1x1_CPM_INTEL CCF_CT_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES-BB2303G0031-001-630560,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W18,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,128157.0,839.0,873.320787043,0.0,137.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,False,KCT-3PD CONTEXTUAL,0.6546657615268772,6.814460287327263,1.0409067783587604
676347,676347,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_1x1_CPM_INTEL CCF_CT_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES-BB2303G0031-001-630560,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W19,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,104863.0,1268.0,714.58474911,0.0,116.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,KCT-3PD CONTEXTUAL,1.2091967614887997,6.814460287327274,0.5635526412539432
676348,676348,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_1x1_CPM_INTEL CCF_CT_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES-BB2303G0031-001-630560,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W20,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,107411.0,1510.0,731.947993923,0.0,105.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,KCT-3PD CONTEXTUAL,1.4058150468760184,6.814460287335562,0.4847337708099338
676349,676349,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_1x1_CPM_INTEL CCF_CT_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES-BB2303G0031-001-630560,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W21,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,108270.0,1456.0,737.801615308,0.0,101.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,False,KCT-3PD CONTEXTUAL,1.3447861826914196,6.81446028731874,0.5067318786456044
676350,676350,3PD,Others,HYBRID THEORY_KCT-3PD CONTEXTUAL_HTML5 BANNER_1x1_CPM_INTEL CCF_CT_FY24Q2_NA_UK Medium Business-Transactional-PR_SALES-BB2303G0031-001-630560,2024_Q2_UK_MB_AP_DISPLAY_PROSPECTING-TXL_MB-TXL-PR,2024-Q2,2024-W22,United Kingdom,Active Prospects,Display,Medium Business,HYBRID THEORY,KCT-3PD CONTEXTUAL,100927.0,1484.0,687.76303342,0.0,25.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,False,KCT-3PD CONTEXTUAL,1.4703696731300842,6.814460287336392,0.46345217885444745
