,Fiscal Quarter,BU,Country_x,Permutive_flag,Audience Type Name,Audience Type,Campaign Name,Media Buy Name,Impressions,Clicks,Spend,Net Rev
908,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
909,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
910,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_EN ODC DESKTOP CON,35306.0,22.0,214.831532,0.0
911,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_FR ODC DESKTOP CON,9284.0,2.0,39.410511,0.0
912,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_Scibids EN ODC DESKTOP CON,129534.0,35.0,253.98294700000002,0.0
913,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
914,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
915,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
916,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
917,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
918,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_EN ODC DESKTOP CON,4179.0,1.0,23.590076,0.0
919,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
920,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_Scibids EN ODC DESKTOP CON,274989.0,94.0,447.332471,0.0
921,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
922,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
923,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
924,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
925,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
926,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_EN ODC DESKTOP CON,24787.0,5.0,162.707177,0.0
927,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_FR ODC DESKTOP CON,2549.0,2.0,10.901459,0.0
928,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_Scibids EN ODC DESKTOP CON,163409.0,57.0,298.33387600000003,0.0
929,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_160x600_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
930,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
931,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
932,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
933,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
934,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
935,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
936,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
937,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
938,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
939,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
940,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
941,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition Custom Bidding_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
942,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_EN ODC DESKTOP CON,382794.0,65.0,1265.174337,151.99
943,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_FR ODC DESKTOP CON,6006.0,0.0,16.756617,0.0
944,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_Scibids EN ODC DESKTOP CON,72928.0,3.0,93.167464,0.0
945,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_d8yewshlifi-targeting-consumerdevelopment-1pcrm_CA Consumer Acquisition_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
946,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_EN ODC DESKTOP CON,135514.0,22.0,828.32204,129.99
947,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_FR ODC DESKTOP CON,60397.0,6.0,298.450013,1159.98
948,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
949,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_db1shdmrn7h-targeting-consumerreactivation-1pcrm_Consumer Reactivation_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
950,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
951,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
952,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
953,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development Custom Bidding_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
954,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_EN ODC DESKTOP CON,47607.0,2.0,270.307079,0.0
955,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_FR ODC DESKTOP CON,13131.0,2.0,53.526198,0.0
956,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_Scibids EN ODC DESKTOP CON,86941.0,7.0,132.694204,0.0
957,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dgnzkccrc8o-targeting-consumeracquisition-1pcrm_CA Consumer Development_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
958,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
959,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
960,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
961,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL Custom Bidding_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
962,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_EN ODC DESKTOP CON,10722.0,1.0,55.33988,0.0
963,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
964,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_Scibids EN ODC DESKTOP CON,59613.0,6.0,72.717302,0.0
965,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_dln43003118-targeting-consumerpcpurchaser-1pcrm_CA Consumer PC Purchaser LAL_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
966,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
967,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
968,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_Scibids EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
969,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser Custom Bidding_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
970,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_EN ODC DESKTOP CON,34550.0,5.0,198.240777,0.0
971,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_FR ODC DESKTOP CON,7133.0,0.0,28.987248,0.0
972,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_Scibids EN ODC DESKTOP CON,150068.0,15.0,188.936306,0.0
973,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x250_DCPM_NO-VF_STD_FY24Q2_du1qkxgirhn-targeting-consumerxpspurchaser-1pcrm_CA XPS Purchaser_Scibids FR ODC DESKTOP CON,0.0,0.0,0.0,0.0
974,2024-Q2,CSB,Canada,False,CRM-1PD CRM,1PD,2024_Q2_CA_CSBO-CON_AP_DISPLAY-DCO_PROSPECTING_DESKTOP DV360,DV360_CRM-1PD CRM_DCO-Display_300x600_DCPM_NO-VF_STD_FY24Q2_d8d1c0r5p89-targeting-consumernomonitor-1pcrm_CA Audience Monitor Custom Bidding_EN ODC DESKTOP CON,0.0,0.0,0.0,0.0
