,Fiscal Quarter,RTG_flag,Tactic,Country,BU,Audience Type Name,Impressions,Clicks,Spend,Net Rev,HVE
221,2023-Q3,False,Others,United States,CSB,DMP-3PD AUDIENCE,67369707.0,14287.0,907087.0243425491,335184.69,0.0
222,2023-Q3,False,Others,United States,CSB,DMP-3PD LAL,31123408.0,6621.0,102443.650027308,243777.6,0.0
223,2023-Q3,False,Others,United States,CSB,DOMAIN-3PD CONTEXTUAL,100139062.0,288949.0,1966906.3975639965,446127.66,0.0
224,2023-Q3,False,Others,United States,CSB,IN MARKET-3PD BEHAVIOR,194887193.0,380461.0,1814369.787150391,982359.67,0.0
225,2023-Q3,False,Others,United States,CSB,IN MARKET-3PD CONTEXTUAL,44578790.0,18030701.0,75961.4714998434,1302015.88,0.0
226,2023-Q3,False,Others,United States,CSB,IN-MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
227,2023-Q3,False,Others,United States,CSB,KCT-3PD CONTEXTUAL,65006230.0,11155.0,172233.628119779,476533.83999999997,0.0
228,2023-Q3,False,Others,United States,CSB,LAPSED-1PD PIXEL,1929255.0,945.0,7570.5167732425,5200.8,0.0
229,2023-Q3,False,Others,United States,CSB,MEDIA-1PD MEDIA,6508793.0,30465.0,231699.879999999,0.0,0.0
230,2023-Q3,False,Others,United States,CSB,PIXEL-3PD LAL,68157839.0,71766.0,685656.5566039965,83227.96,0.0
231,2023-Q3,False,Others,United States,CSB,PIXEL-3PD LAL-PRODUCT,0.0,0.0,0.0,0.0,0.0
232,2023-Q3,False,Others,United States,CSB,PROXIMITY-3PD BEHAVIOR,7593436.0,9232.0,63626.439999999,3205.0,0.0
233,2023-Q3,False,Others,United States,CSB,ROS-3PD ROS,4.0,4.0,0.0,0.0,0.0
234,2023-Q3,False,Others,United States,CSB,SITE IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
235,2023-Q3,False,Prospecting,Australia,B2B,ABM-3PD AUDIENCE,2088560.0,1309.0,0.0,75865.563,2891.0
236,2023-Q3,False,Prospecting,Australia,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,70.0
237,2023-Q3,False,Prospecting,Australia,B2B,DMP-3PD AUDIENCE,4.0,0.0,0.0,0.0,137.0
238,2023-Q3,False,Prospecting,Australia,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,56.0
239,2023-Q3,False,Prospecting,Australia,B2B,IN MARKET-3PD BEHAVIOR,1244381.0,801.0,9712.368709331,1199.561,22379.0
240,2023-Q3,False,Prospecting,Australia,B2B,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
241,2023-Q3,False,Prospecting,Australia,CSB,AFFINITY-3PD BEHAVIOR,12362389.0,86085.0,85917.97325787,47970.73031313,0.0
242,2023-Q3,False,Prospecting,Australia,CSB,IN MARKET-3PD BEHAVIOR,4465917.0,17966.0,20739.057552663002,8268.616321728001,0.0
243,2023-Q3,False,Prospecting,Australia,CSB,IN MARKET-3PD CONTEXTUAL,110897553.0,373969.0,217071.77308857,275271.117652431,0.0
244,2023-Q3,False,Prospecting,Australia,CSB,SITE IN MARKET-3PD BEHAVIOR,0.0,1.0,0.0,0.0,0.0
245,2023-Q3,False,Prospecting,Brazil,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
246,2023-Q3,False,Prospecting,Brazil,B2B,CATEGORY-3PD CONTEXTUAL,441005.0,524.0,1979.867855,699.464,1348.0
247,2023-Q3,False,Prospecting,Canada,B2B,ABM-3PD AUDIENCE,4708.0,3.0,19.241082,0.0,4.0
248,2023-Q3,False,Prospecting,Canada,B2B,AFFINITY-3PD BEHAVIOR,47130876.0,13200.0,71544.879432293,1458820.81,112232.0
249,2023-Q3,False,Prospecting,Canada,B2B,CRM-1PD CRM,3600.0,4.0,19.163135,0.0,4.0
250,2023-Q3,False,Prospecting,Canada,B2B,DMP-3PD AUDIENCE,3938971.0,5281.0,40824.250840984,1534.98,1969.0
251,2023-Q3,False,Prospecting,Canada,B2B,IN MARKET-3PD BEHAVIOR,40611921.0,18770.0,54292.938977954,1579609.28,88441.0
252,2023-Q3,False,Prospecting,Canada,B2B,IN MARKET-3PD CONTEXTUAL,477.0,0.0,0.0,0.0,0.0
253,2023-Q3,False,Prospecting,Canada,B2B,LAPSED-1PD PIXEL,16017933.0,10504.0,110099.253819012,14546393.245000001,194446.0
254,2023-Q3,False,Prospecting,Canada,B2B,MEDIA-1PD MEDIA,0.0,0.0,0.0,0.0,0.0
255,2023-Q3,False,Prospecting,Canada,CSB,AFFINITY-1PD PIXEL,1051.0,0.0,1.132615,0.0,0.0
256,2023-Q3,False,Prospecting,Canada,CSB,AFFINITY-3PD BEHAVIOR,36635487.0,9101.0,96975.017194999,150551.88,0.0
257,2023-Q3,False,Prospecting,Canada,CSB,CATEGORY-3PD CONTEXTUAL,10693387.0,1447.0,29397.242324999,44333.06,0.0
258,2023-Q3,False,Prospecting,Canada,CSB,CRM-1PD CRM,77603.0,15.0,217.706409003,79.0,0.0
259,2023-Q3,False,Prospecting,Canada,CSB,DMP-3PD AUDIENCE,528896.0,415.0,6449.099392999,5567.42,0.0
260,2023-Q3,False,Prospecting,Canada,CSB,IN MARKET-1PD PIXEL,845.0,0.0,0.907792,0.0,0.0
261,2023-Q3,False,Prospecting,Canada,CSB,IN MARKET-3PD BEHAVIOR,440204082.0,583180.0,1085395.973222882,1006825.73,0.0
262,2023-Q3,False,Prospecting,Canada,CSB,IN MARKET-3PD CONTEXTUAL,11592521.0,3868.0,50462.731169006,55431.75,0.0
263,2023-Q3,False,Prospecting,Canada,CSB,LAL-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
264,2023-Q3,False,Prospecting,Canada,CSB,LAPSED LAL-1PD PIXEL,2050260.0,349.0,2335.6344599999998,5572.88,0.0
265,2023-Q3,False,Prospecting,Canada,CSB,LAPSED USER-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
266,2023-Q3,False,Prospecting,Canada,CSB,LAPSED USERS-1PD PIXEL,455.0,0.0,0.560114,0.0,0.0
267,2023-Q3,False,Prospecting,Canada,CSB,LAPSED-1PD PIXEL,68550743.0,15460.0,206834.093817119,621855.5,0.0
268,2023-Q3,False,Prospecting,Canada,CSB,LAPSED-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
269,2023-Q3,False,Prospecting,Canada,CSB,PIXEL-3PD LAL,1.0,6.0,0.0,0.0,0.0
270,2023-Q3,False,Prospecting,Canada,CSB,SITE IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
271,2023-Q3,False,Prospecting,India,B2B,ABM-3PD AUDIENCE,2281467.0,3155.0,0.0,0.0,4683.0
272,2023-Q3,False,Prospecting,India,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,4854.0
273,2023-Q3,False,Prospecting,India,B2B,DMP-3PD AUDIENCE,1.0,0.0,0.0,0.0,171.0
274,2023-Q3,False,Prospecting,India,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,382.0
275,2023-Q3,False,Prospecting,India,B2B,IN MARKET-3PD BEHAVIOR,1300881.0,2015.0,8226.185816923,12576.243,5139.0
276,2023-Q3,False,Prospecting,India,B2B,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
277,2023-Q3,False,Prospecting,India,CSB,AFFINITY-3PD BEHAVIOR,176425.0,581.0,0.0,0.0,0.0
278,2023-Q3,False,Prospecting,India,CSB,DMP-3PD AUDIENCE,49205274.0,71835.0,0.0,218870.503964645,0.0
279,2023-Q3,False,Prospecting,India,CSB,ROS-3PD PMP,80.0,38.0,0.0,0.0,0.0
280,2023-Q3,False,Prospecting,India,CSB,ROS-3PD ROS,0.0,0.0,0.0,0.0,0.0
281,2023-Q3,False,Prospecting,India,CSB,SITE IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
282,2023-Q3,False,Prospecting,Japan,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,791.0
283,2023-Q3,False,Prospecting,Japan,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,240.0
284,2023-Q3,False,Prospecting,Japan,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,4.0
285,2023-Q3,False,Prospecting,Japan,B2B,IN MARKET-3PD BEHAVIOR,3378405.0,2803.0,39504.964837673,1137.306,4529.0
286,2023-Q3,False,Prospecting,Japan,CSB,DMP-3PD AUDIENCE,0.0,5.0,0.0,0.0,0.0
287,2023-Q3,False,Prospecting,Japan,CSB,MEDIA-1PD,0.0,5.0,0.0,0.0,0.0
288,2023-Q3,False,Prospecting,Japan,CSB,MEDIA-1PD MEDIA,661259277.0,829660.0,0.0,2004248.835611199,0.0
289,2023-Q3,False,Prospecting,Malaysia,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,91.122,0.0
290,2023-Q3,False,Prospecting,Malaysia,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
291,2023-Q3,False,Prospecting,Malaysia,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,0.0
292,2023-Q3,False,Prospecting,Malaysia,B2B,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,1019781.146,0.0
293,2023-Q3,False,Prospecting,Malaysia,B2B,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
294,2023-Q3,False,Prospecting,Malaysia,CSB,AFFINITY-3PD BEHAVIOR,10807599.0,54719.0,16820.388468838,2359.9595594780003,0.0
295,2023-Q3,False,Prospecting,Malaysia,CSB,IN MARKET-3PD BEHAVIOR,0.0,11.0,0.0,0.0,0.0
296,2023-Q3,False,Prospecting,Malaysia,CSB,IN MARKET-3PD CONTEXTUAL,23509407.0,19909.0,0.0,49403.092318144,0.0
297,2023-Q3,False,Prospecting,Mexico,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
298,2023-Q3,False,Prospecting,Mexico,CSB,ABM-3PD AUDIENCE,50056783.0,255071.0,72604.559999,17812.46,0.0
299,2023-Q3,False,Prospecting,New Zealand,CSB,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,445.69148142800003,0.0
300,2023-Q3,False,Prospecting,New Zealand,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
301,2023-Q3,False,Prospecting,New Zealand,CSB,IN MARKET-3PD CONTEXTUAL,11730708.0,27833.0,0.0,30129.548157112,0.0
302,2023-Q3,False,Prospecting,Singapore,B2B,ABM-3PD AUDIENCE,0.0,0.0,0.0,0.0,1505.0
303,2023-Q3,False,Prospecting,Singapore,B2B,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,354.0
304,2023-Q3,False,Prospecting,Singapore,B2B,DMP-3PD LAL,0.0,0.0,0.0,0.0,238.0
305,2023-Q3,False,Prospecting,Singapore,B2B,IN MARKET-3PD BEHAVIOR,1726128.0,1034.0,11849.940470056,7424.909,58554.0
306,2023-Q3,False,Prospecting,Singapore,B2B,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
307,2023-Q3,False,Prospecting,Singapore,CSB,AFFINITY-3PD BEHAVIOR,18719912.0,67412.0,128781.245732985,6362.559275759,0.0
308,2023-Q3,False,Prospecting,Singapore,CSB,IN MARKET-3PD BEHAVIOR,0.0,3.0,0.0,0.0,0.0
309,2023-Q3,False,Prospecting,Singapore,CSB,IN MARKET-3PD CONTEXTUAL,48962023.0,167816.0,86714.450140461,55944.633452209004,0.0
310,2023-Q3,False,Prospecting,United States,B2B,ABM-3PD AUDIENCE,9028153.0,2821.0,17926.51,2320746.79,10984.0
311,2023-Q3,False,Prospecting,United States,B2B,CATEGORY-3PD CONTEXTUAL,352810145.0,66435.0,1667872.6932151297,85627120.929,900765.0
312,2023-Q3,False,Prospecting,United States,B2B,DMP-3PD LAL,4189145.0,1220.0,13074.265598015,85258.37999999999,16610.0
313,2023-Q3,False,Prospecting,United States,B2B,IN MARKET-3PD CONTEXTUAL,17832635.0,4752.0,44786.408742012,967460.5900000001,40808.0
314,2023-Q3,False,Prospecting,United States,B2B,KCT-3PD CONTEXTUAL,38739458.0,26868.0,349844.395085182,539312.66,65563.0
315,2023-Q3,False,Prospecting,United States,B2B,PIXEL-3PD LAL,129256.0,1070.0,17383.335162,0.0,7.0
316,2023-Q3,False,Prospecting,United States,CSB,AFFINITY-3PD BEHAVIOR,334593134.0,468854.0,937222.1973231941,5527784.47,0.0
317,2023-Q3,False,Prospecting,United States,CSB,BEHAVIORAL-3PD,38866927.0,21412581.0,78335.850000002,1774108.69,0.0
318,2023-Q3,False,Prospecting,United States,CSB,CAMPAIGN-3PD LAL,0.0,4.0,0.0,0.0,0.0
319,2023-Q3,False,Prospecting,United States,CSB,CATEGORY-3PD CONTEXTUAL,6863.0,61.0,0.0,1151.6399999999999,0.0
320,2023-Q3,False,Prospecting,United States,CSB,CRM-1PD,2842.0,71.0,0.0,0.0,0.0
321,2023-Q3,False,Prospecting,United States,CSB,CRM-1PD CRM,43314264.0,17766.0,156262.739646586,427091.6,0.0
322,2023-Q3,False,Prospecting,United States,CSB,CRM-3PD LAL,2768040.0,384.0,6463.441168225,92680.81,0.0
323,2023-Q3,False,Prospecting,United States,CSB,DMP-3PD AUDIENCE,16375477.0,4149.0,59579.339999996,112228.01,0.0
324,2023-Q3,False,Prospecting,United States,CSB,DMP-3PD LAL,11482562.0,2026.0,65150.140901611,328577.49,0.0
325,2023-Q3,False,Prospecting,United States,CSB,DOMAIN-3PD CONTEXTUAL,13.0,0.0,0.0,0.0,0.0
326,2023-Q3,False,Prospecting,United States,CSB,IN MARKET-3PD BEHAVIOR,27710127.0,5766893.0,125678.516523688,1183728.1,0.0
327,2023-Q3,False,Prospecting,United States,CSB,IN MARKET-3PD CONTEXTUAL,10738169.0,38019.0,91716.74846335,240624.82,0.0
328,2023-Q3,False,Prospecting,United States,CSB,KCT-3PD CONTEXTUAL,4459069.0,2308.0,26799.738328493,80394.3,0.0
329,2023-Q3,False,Prospecting,United States,CSB,LAPSED-1PD PIXEL,2.0,0.0,0.0,0.0,0.0
330,2023-Q3,False,Prospecting,United States,CSB,PIXEL-3PD LAL,11443852.0,2024.0,44044.987404607,231532.24,0.0
331,2023-Q3,False,Prospecting,United States,CSB,ROS-3PD PMP,80670.0,18.0,0.0,0.0,0.0
332,2023-Q3,False,Prospecting,United States,CSB,ROS-3PD ROS,23.0,0.0,0.0,0.0,0.0
333,2023-Q3,False,Prospecting,United States,CSB,SITE IN MARKET-3PD BEHAVIOR,30611189.0,10371.0,84235.820000001,285278.37,0.0
334,2023-Q3,True,Others,Australia,B2B,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,129.0
335,2023-Q3,True,Others,Australia,B2B,RETARGET-1PD RETARGET,2618507.0,2332.0,16267.4693101,1219535.715,59496.0
336,2023-Q3,True,Others,Australia,B2B,VIDEO-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,107.0
337,2023-Q3,True,Others,Australia,CSB,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
338,2023-Q3,True,Others,Brazil,B2B,ABM-3PD AUDIENCE,1888652.0,8500.0,4295.939997,0.0,77.0
339,2023-Q3,True,Others,Canada,B2B,LAPSED-1PD PIXEL,2936869.0,926.0,12241.109033,0.0,0.0
340,2023-Q3,True,Others,Canada,B2B,MEDIA-1PD MEDIA,1181736.0,269.0,22302.116266,10105.3,1784.0
341,2023-Q3,True,Others,Canada,B2B,RETARGET-1PD RETARGET,1562923.0,636.0,24118.449255,0.0,12.0
342,2023-Q3,True,Others,Canada,CSB,IN MARKET-3PD BEHAVIOR,1271545.0,6483.0,7461.660005,329.99,0.0
343,2023-Q3,True,Others,Canada,CSB,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
344,2023-Q3,True,Others,Canada,CSB,LAPSED-1PD PIXEL,0.0,0.0,0.0,0.0,0.0
345,2023-Q3,True,Others,Canada,CSB,RETARGET-1PD RETARGET,52904246.0,41703.0,518502.626811005,738112.19,0.0
346,2023-Q3,True,Others,France,B2B,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,1970.109958,28770.131,4948.0
347,2023-Q3,True,Others,France,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
348,2023-Q3,True,Others,France,CSB,DMP-3PD AUDIENCE,0.0,0.0,0.0,15409.322056138999,0.0
349,2023-Q3,True,Others,France,CSB,RETARGET-1PD RETARGET,0.0,0.0,23506.063671218,86003.922105873,0.0
350,2023-Q3,True,Others,Germany,B2B,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,1074.203556,6354.724999999999,2433.0
351,2023-Q3,True,Others,Germany,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
352,2023-Q3,True,Others,Germany,CSB,DMP-3PD AUDIENCE,0.0,0.0,0.0,0.0,0.0
353,2023-Q3,True,Others,Germany,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
354,2023-Q3,True,Others,Germany,CSB,PROXIMITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
355,2023-Q3,True,Others,Germany,CSB,PROXIMITY-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
356,2023-Q3,True,Others,Germany,CSB,RETARGET-1PD RETARGET,0.0,0.0,93541.944798,80258.234726942,0.0
357,2023-Q3,True,Others,India,B2B,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,61.0
358,2023-Q3,True,Others,India,B2B,MEDIA-1PD MEDIA,0.0,0.0,0.0,0.0,0.0
359,2023-Q3,True,Others,India,B2B,RETARGET-1PD RETARGET,5722278.0,7742.0,14023.602027972,439653.69800000003,175125.0
360,2023-Q3,True,Others,India,B2B,VIDEO-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,219.0
361,2023-Q3,True,Others,India,CSB,DIGITAL-3PD RETARGET EXPOSED,708.0,47.0,0.189599304,15671.9448883,0.0
362,2023-Q3,True,Others,India,CSB,DMP-3PD AUDIENCE,6857872.0,11288.0,19712.446836429,172878.519491914,0.0
363,2023-Q3,True,Others,India,CSB,RETARGET-1PD RETARGET,20.0,0.0,0.0,7006.421464796,0.0
364,2023-Q3,True,Others,Japan,B2B,CTV-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
365,2023-Q3,True,Others,Japan,B2B,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,38.0
366,2023-Q3,True,Others,Japan,B2B,RETARGET-1PD RETARGET,2058315.0,2737.0,11542.101891556,309480.919,124674.0
367,2023-Q3,True,Others,Japan,B2B,VIDEO-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,486.0
368,2023-Q3,True,Others,Japan,CSB,MEDIA-1PD MEDIA,18174902.0,25438.0,97563.007640942,13489.189393367,0.0
369,2023-Q3,True,Others,Malaysia,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,38343.149000000005,0.0
370,2023-Q3,True,Others,Mexico,B2B,ABM-3PD AUDIENCE,4331215.0,34934.0,4337.539992,0.0,118.0
371,2023-Q3,True,Others,Netherlands,CSB,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,14973.372906456001,0.0
372,2023-Q3,True,Others,Netherlands,CSB,DMP-3PD AUDIENCE,0.0,0.0,0.0,26678.727161558,0.0
373,2023-Q3,True,Others,Netherlands,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
374,2023-Q3,True,Others,Netherlands,CSB,RETARGET-1PD RETARGET,0.0,0.0,14912.912254498,138175.049025933,0.0
375,2023-Q3,True,Others,Singapore,B2B,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,65.0
376,2023-Q3,True,Others,Singapore,B2B,MEDIA-1PD MEDIA,0.0,0.0,0.0,0.0,0.0
377,2023-Q3,True,Others,Singapore,B2B,RETARGET-1PD RETARGET,483996.0,761.0,2614.730822604,63023.697,21335.0
378,2023-Q3,True,Others,Spain,CSB,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
379,2023-Q3,True,Others,Spain,CSB,DMP-3PD AUDIENCE,0.0,0.0,0.0,68843.795836405,0.0
380,2023-Q3,True,Others,Spain,CSB,RETARGET-1PD RETARGET,0.0,0.0,11125.77290406,71039.948026648,0.0
381,2023-Q3,True,Others,Sweden,CSB,RETARGET-1PD RETARGET,0.0,0.0,7885.378065859,39934.679588086,0.0
382,2023-Q3,True,Others,Switzerland,CSB,RETARGET-1PD RETARGET,0.0,0.0,8722.240366261,56483.000748682,0.0
383,2023-Q3,True,Others,United Kingdom,B2B,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,2188.674963,78655.73400000001,10946.0
384,2023-Q3,True,Others,United Kingdom,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
385,2023-Q3,True,Others,United Kingdom,CSB,IN MARKET-3PD CONTEXTUAL,0.0,0.0,11134.599175826,19436.434299344997,0.0
386,2023-Q3,True,Others,United Kingdom,CSB,MEDIA-1PD MEDIA,0.0,0.0,0.0,0.0,0.0
387,2023-Q3,True,Others,United Kingdom,CSB,RETARGET-1PD RETARGET,0.0,0.0,70372.185542437,738490.391929161,0.0
388,2023-Q3,True,Others,United States,B2B,CATEGORY-3PD CONTEXTUAL,41166823.0,67079.0,252621.899133627,2508825.33,85354.0
389,2023-Q3,True,Others,United States,B2B,CRM-1PD CRM,20998144.0,2668.0,126243.737719811,1785295.76,27981.0
390,2023-Q3,True,Others,United States,B2B,MEDIA-3PD RETARGET EXPOSED,2642471.0,350.0,5036.489110954,10231.36,1270.0
391,2023-Q3,True,Others,United States,B2B,RETARGET-1PD RETARGET,52360395.0,13570.0,382834.3969968124,25358402.35,370321.0
392,2023-Q3,True,Others,United States,CSB,AFFINITY-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
393,2023-Q3,True,Others,United States,CSB,AUDIO-3PD RETARGET EXPOSED,6276609.0,2159.0,46504.521652685,1238.0,0.0
394,2023-Q3,True,Others,United States,CSB,BEHAVIORAL-3PD RETARGET,5.0,1.0,0.0,1949.97,0.0
395,2023-Q3,True,Others,United States,CSB,CATEGORY-3PD CONTEXTUAL,37199974.0,6384.0,70159.32386,207069.55,0.0
396,2023-Q3,True,Others,United States,CSB,CONTEXTUAL-3PD RETARGET,0.0,0.0,0.0,0.0,0.0
397,2023-Q3,True,Others,United States,CSB,CRM-1PD CRM,788095.0,138.0,14500.844986847,3350.27,0.0
398,2023-Q3,True,Others,United States,CSB,CTV-3PD RETARGET EXPOSED,15098011.0,139.0,170038.10627239099,0.0,0.0
399,2023-Q3,True,Others,United States,CSB,DIGITAL-3PD RETARGET EXPOSED,6687566.0,5285.0,57731.164329109,8518.39,0.0
400,2023-Q3,True,Others,United States,CSB,IN MARKET-3PD BEHAVIOR,328580.0,1286.0,3968.476218,0.0,0.0
401,2023-Q3,True,Others,United States,CSB,IN MARKET-3PD CONTEXTUAL,0.0,0.0,0.0,0.0,0.0
402,2023-Q3,True,Others,United States,CSB,MEDIA-3PD RETARGET EXPOSED,8389730.0,5121.0,21386.310748,8269.84,0.0
403,2023-Q3,True,Others,United States,CSB,PERSONA-1PD RETARGET,66287084.0,131532.0,1393631.939961,139459.64,0.0
404,2023-Q3,True,Others,United States,CSB,PIXEL-3PD LAL,0.0,1.0,0.0,0.0,0.0
405,2023-Q3,True,Others,United States,CSB,RETARGET-1PD RETARGET,246804181.0,1417434.0,3094008.11523569,7151033.26,0.0
406,2023-Q3,True,Others,United States,CSB,VIDEO-3PD RETARGET EXPOSED,2652758.0,1018.0,50453.221774589,10200.23,0.0
407,2023-Q3,True,Prospecting,Australia,B2B,RETARGET-1PD RETARGET,54.0,0.0,0.049523924999999996,0.0,17.0
408,2023-Q3,True,Prospecting,Canada,B2B,LAPSED-1PD PIXEL,882279.0,1263.0,2987.32274176,194546.7,5021.0
409,2023-Q3,True,Prospecting,Canada,B2B,RETARGETING-3PD PIXEL,0.0,0.0,0.0,0.0,0.0
410,2023-Q3,True,Prospecting,Canada,CSB,IN MARKET-3PD BEHAVIOR,538859.0,3257.0,10681.770003,4348.610000000001,0.0
411,2023-Q3,True,Prospecting,Canada,CSB,LAPSED-1PD PIXEL,1.0,0.0,0.0,0.0,0.0
412,2023-Q3,True,Prospecting,Canada,CSB,RETARGET-1PD RETARGET,11171230.0,7181.0,9466.882829401,46833.44,0.0
413,2023-Q3,True,Prospecting,India,B2B,RETARGET-1PD RETARGET,415.0,1.0,0.356253849,0.0,371.0
414,2023-Q3,True,Prospecting,India,CSB,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
415,2023-Q3,True,Prospecting,India,CSB,ROS-3PD PMP,2.0,7.0,0.0,0.0,0.0
416,2023-Q3,True,Prospecting,Malaysia,B2B,RETARGET-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
417,2023-Q3,True,Prospecting,Singapore,B2B,RETARGET-1PD RETARGET,985.0,8.0,2.488005538,0.0,313.0
418,2023-Q3,True,Prospecting,United States,B2B,RETARGET-1PD RETARGET,51082.0,516.0,7585.1200929999995,0.0,6.0
419,2023-Q3,True,Prospecting,United States,CSB,CRM-1PD CRM,4731057.0,3192.0,20011.97211955,12183.109999999999,0.0
420,2023-Q3,True,Prospecting,United States,CSB,DIGITAL-3PD RETARGET EXPOSED,121.0,0.0,0.0,0.0,0.0
421,2023-Q3,True,Prospecting,United States,CSB,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
422,2023-Q3,True,Prospecting,United States,CSB,RETARGET-1PD RETARGET,43269619.0,3681652.0,184472.926234197,2112525.91,0.0
423,2023-Q3,True,Retargeting,Australia,B2B,RETARGET-1PD RETARGET,53623.0,61.0,259.281036089,59595.638,1480.0
424,2023-Q3,True,Retargeting,Australia,CSB,IN MARKET-3PD CONTEXTUAL,42328091.0,113379.0,21849.693381999,249806.127507555,0.0
425,2023-Q3,True,Retargeting,Canada,CSB,IN MARKET-3PD BEHAVIOR,23665009.0,8966.0,12762.769383,26832.12,0.0
426,2023-Q3,True,Retargeting,Canada,CSB,LAPSED-1PD PIXEL,1088468.0,1068.0,2573.11463,6749.74,0.0
427,2023-Q3,True,Retargeting,Canada,CSB,PERSONA-1PD RETARGET,0.0,0.0,0.0,0.0,0.0
428,2023-Q3,True,Retargeting,Canada,CSB,RETARGET-1PD RETARGET,20758706.0,64502.0,291439.010219999,160117.52,0.0
429,2023-Q3,True,Retargeting,Canada,CSB,SITE IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
430,2023-Q3,True,Retargeting,India,B2B,IN MARKET-3PD BEHAVIOR,0.0,0.0,0.0,0.0,0.0
431,2023-Q3,True,Retargeting,India,B2B,RETARGET-1PD RETARGET,1204491.0,1911.0,4617.2,303499.496,41616.0
432,2023-Q3,True,Retargeting,India,CSB,DIGITAL-3PD RETARGET EXPOSED,0.0,0.0,0.0,0.0,0.0
433,2023-Q3,True,Retargeting,India,CSB,DMP-3PD AUDIENCE,5873777.0,6524.0,0.0,149898.077435952,0.0
434,2023-Q3,True,Retargeting,India,CSB,RETARGET-1PD RETARGET,14.0,0.0,0.0,0.0,0.0
435,2023-Q3,True,Retargeting,Japan,B2B,RETARGET-1PD RETARGET,755957.0,670.0,9932.651601518999,1049638.448,57622.0
436,2023-Q3,True,Retargeting,Japan,CSB,MEDIA-1PD MEDIA,92430677.0,139748.0,0.0,1432504.553106831,0.0
